m_Dropped,Gamma,Oracle_Gamma,Theoretical,Recovery,Oracle_Recovery,DGP,Iteration
9,39.76053625445744,47.03841676443216,221.40641620418717,0.17958168031494248,0.21245281672890642,uniform,4
10,39.58572943692155,41.1949894148883,244.69193226422038,0.16177782843357724,0.16835450614859507,uniform,4
1,5.2065590954805705,2.718281828459045,2.718281828459045,1.9153860504714826,1.0,beta_u,4
2,15.305513767640537,6.685894440559405,6.6858944422792685,2.2892245607190262,0.9999999997427624,beta_u,4
3,33.50726210364835,14.879731402136375,14.879731724872837,2.251872730180873,0.9999999783103306,beta_u,4
4,55.907687113510995,29.96376188280262,29.964100047397025,1.8658223348966452,0.9999887143416999,beta_u,4
5,87.1772905789226,54.55134074457245,54.598150033144236,1.5967077735417947,0.9991426579738806,beta_u,4
6,123.97293000236907,88.70517050042555,90.01713130052181,1.3772148502320738,0.985425432013421,beta_u,4
7,170.5357321604295,132.33161545014704,134.28977968493552,1.2699084960935414,0.9854183673591346,beta_u,4
8,211.91985296755672,169.3215663752613,181.27224187515122,1.1690695209336772,0.9340733287332499,beta_u,4
9,243.81774184958152,198.609423353504,221.40641620418717,1.1012225663086748,0.8970355365417273,beta_u,4
10,266.7680133184574,219.42262150045414,244.69193226422038,1.0902198975256736,0.8967301025009675,beta_u,4
1,2.411944362138882,2.5048007290675556,2.718281828459045,0.8873047440802629,0.9214646924551937,beta_bell,4
2,3.9494919229025065,4.060207320260126,6.6858944422792685,0.5907200535394778,0.6072796026489423,beta_bell,4
3,6.497011459726066,6.546897499374829,14.879731724872837,0.4366349864269202,0.43998760330007086,beta_bell,4
4,8.698810884229907,8.565996219938448,29.964100047397025,0.2903077639732274,0.2858753043271384,beta_bell,4
5,9.268185002250375,9.142583715897487,54.598150033144236,0.16975272965519986,0.16745226185039988,beta_bell,4
6,9.330295066980081,9.255606571634086,90.01713130052181,0.103650215599861,0.10282050136361581,beta_bell,4
7,9.298471244762666,9.239417246920752,134.28977968493552,0.06924183855672643,0.06880208805612643,beta_bell,4
8,8.934946189053623,8.696311184635196,181.27224187515122,0.04929020624794526,0.04797376087302247,beta_bell,4
9,8.467735733069828,9.028039814951622,221.40641620418717,0.03824521383906348,0.04077587257735888,beta_bell,4
10,7.963070093913418,8.74767646797877,244.69193226422038,0.03254324742229273,0.03574975434225987,beta_bell,4
1,3.048465135335225,2.7177416125497302,2.718281828459045,1.1214676504177479,0.9998012656731693,uniform,5
2,7.237495609565314,6.560888933981941,6.6858944422792685,1.0825022249525675,0.9813030987287451,uniform,5
3,14.020522727297353,12.943012799982862,14.879731724872837,0.9422564187673332,0.8698418116199923,uniform,5
4,24.677525683999168,24.69073097181196,29.964100047397025,0.8235697266049844,0.8240104302400645,uniform,5
5,31.971915026685494,37.72896854333971,54.598150033144236,0.5855860502100656,0.6910301634842214,uniform,5
6,37.43242680904224,42.40770750347762,90.01713130052181,0.41583669983965876,0.47110707585092515,uniform,5
7,41.402311003154935,48.423639244705306,134.28977968493552,0.308305748213238,0.36059065223216996,uniform,5
8,43.664916976280814,50.9891714681474,181.27224187515122,0.24088032742682372,0.28128504916525215,uniform,5
9,47.008927075847296,56.33566250974443,221.40641620418717,0.21231962416344047,0.25444457968097056,uniform,5
10,43.94430362595434,51.46822856647728,244.69193226422038,0.17959032494174315,0.21033888649381974,uniform,5
1,4.785769367424479,2.718281828459045,2.718281828459045,1.7605861604635242,1.0,beta_u,5
2,13.01392924477618,6.685894442232309,6.6858944422792685,1.9464754278022434,0.9999999999929763,beta_u,5
3,28.419738259208636,14.87938726614301,14.879731724872837,1.9099630816395994,0.9999768504744443,beta_u,5
4,48.63772655837755,29.94860660059715,29.964100047397025,1.6231999786892548,0.9994829330173318,beta_u,5
5,74.80971918186778,54.516223370523186,54.598150033144236,1.370187801902701,0.9984994608320736,beta_u,5
6,101.63923542282828,88.21984144573399,90.01713130052181,1.1291099144617942,0.980033913224944,beta_u,5
7,128.43064631209324,129.24053077514702,134.28977968493552,0.9563694766155049,0.9624003485474858,beta_u,5
8,155.62789117562835,161.53114255367953,181.27224187515122,0.8585312873375005,0.8910969538564647,beta_u,5
9,164.4745298640925,171.07480792350867,221.40641620418717,0.742862527129338,0.7726732172284416,beta_u,5
10,171.6646587842728,164.88040952561317,244.69193226422038,0.7015542245132458,0.6738285484115346,beta_u,5
1,2.5177638786764964,2.445199239822019,2.718281828459045,0.9262335686891526,0.8995385298985599,beta_bell,5
2,4.800822396437287,4.557438117049381,6.6858944422792685,0.7180523769682269,0.6816497263596819,beta_bell,5
3,5.35975492591308,4.948629395183506,14.879731724872837,0.360205077955388,0.33257517586230523,beta_bell,5
4,7.608502947643311,7.046226566044978,29.964100047397025,0.2539206228656368,0.23515562139024035,beta_bell,5
5,9.798152444652704,8.996717335249242,54.598150033144236,0.17945942195302694,0.16478062589643996,beta_bell,5
6,10.965414789354535,10.028633463750078,90.01713130052181,0.12181475493533052,0.11140805443210057,beta_bell,5
7,11.101728038381289,10.119458142056697,134.28977968493552,0.08266994006861617,0.07535538568756686,beta_bell,5
8,11.232663807708313,10.372440004334852,181.27224187515122,0.06196571351197089,0.05722023348438934,beta_bell,5
9,10.79075797571037,9.95100954823174,221.40641620418717,0.048737331829439096,0.044944540085300154,beta_bell,5
10,10.165602146358081,9.504594227884231,244.69193226422038,0.04154449250652522,0.03884310422470771,beta_bell,5
1,3.022927603847159,2.717976066168051,2.718281828459045,1.1120729176050201,0.9998875163392579,uniform,6
2,7.232373268266287,6.6034327277503495,6.6858944422792685,1.0817360834372851,0.9876663152191785,uniform,6
3,13.66484745646935,14.238638616434743,14.879731724872837,0.9183530798224878,0.9569150089334979,uniform,6
4,19.86824977083974,21.69518237517755,29.964100047397025,0.6630684632414211,0.7240391782453084,uniform,6
5,28.630869825258113,34.067316450963574,54.598150033144236,0.5243926727897835,0.6239646660240822,uniform,6
6,35.20646612303917,38.384467261924634,90.01713130052181,0.3911085102845872,0.4264129139349959,uniform,6
7,43.8959967825979,48.86271506319654,134.28977968493552,0.32687518652264275,0.363860266788999,uniform,6
8,51.795811507085745,60.842641117798614,181.27224187515122,0.28573493090442054,0.3356423492555642,uniform,6
9,54.42969663191255,63.5673059024711,221.40641620418717,0.24583613051988504,0.2871068824123306,uniform,6
10,58.18578867341413,67.20060277384104,244.69193226422038,0.2377920192750149,0.27463350406370274,uniform,6
1,4.39944615743021,2.718281828459045,2.718281828459045,1.6184657938592752,1.0,beta_u,6
2,13.462023019699297,6.685894425264171,6.6858944422792685,2.013496194999752,0.9999999974550753,beta_u,6
3,28.028959284157096,14.879667416783931,14.879731724872837,1.8837005802533469,0.9999956781419118,beta_u,6
4,50.08116214231165,29.960325162660244,29.964100047397025,1.6713721441022282,0.9998740197526103,beta_u,6
5,77.1865697986964,54.50128084167045,54.598150033144236,1.413721339492999,0.9982257788695225,beta_u,6
6,104.18857011045682,89.73708796342507,90.01713130052181,1.1574304646814808,0.9968889995376344,beta_u,6
7,131.39944265610433,127.2299057485487,134.28977968493552,0.9784768652118399,0.9474280622624419,beta_u,6
8,164.25661687202765,159.2212650976099,181.27224187515122,0.9061322085107612,0.8783543660659935,beta_u,6
9,178.28957900124,173.26249481533642,221.40641620418717,0.805259314783436,0.7825540821524744,beta_u,6
10,181.93075250359084,187.32502553185742,244.69193226422038,0.7435094031099501,0.765554564053147,beta_u,6
1,2.290280039476114,2.432576093917387,2.718281828459045,0.8425469410485817,0.8948947340373383,beta_bell,6
2,3.537422307485308,3.7449690594517264,6.6858944422792685,0.5290873701379252,0.5601298512536851,beta_bell,6
3,5.189164738843556,5.778516267146689,14.879731724872837,0.3487404769650108,0.388348148608578,beta_bell,6
4,6.8413316208713955,7.280848353775381,29.964100047397025,0.22831760707145618,0.24298571765074142,beta_bell,6
5,8.929096340688853,8.88653968314733,54.598150033144236,0.16354210417877482,0.16276265180693275,beta_bell,6
6,8.968670930075753,8.939856652168727,90.01713130052181,0.09963293431484595,0.09931283660132484,beta_bell,6
7,9.001950139114507,9.053554610013924,134.28977968493552,0.06703376951123509,0.06741804649061868,beta_bell,6
8,8.726693373914943,9.190328250251893,181.27224187515122,0.048141366177427945,0.05069903784045218,beta_bell,6
9,8.244368307842342,8.792401100625922,221.40641620418717,0.03723635678308056,0.03971159125089367,beta_bell,6
10,8.16167448488442,8.340151868086382,244.69193226422038,0.033354898174866573,0.03408429444694816,beta_bell,6
1,3.4218563831871593,2.7178098159757904,2.718281828459045,1.258830614015825,0.9998263563114343,uniform,7
2,8.087527527536725,6.528756380117959,6.6858944422792685,1.2096403252187198,0.9764970770152123,uniform,7
3,14.230587385851672,12.987197446482643,14.879731724872837,0.9563739218539767,0.8728112634432347,uniform,7
4,22.378708078167286,22.144886436040306,29.964100047397025,0.7468506660560066,0.739047273270736,uniform,7
5,31.632623602792208,30.621423263733913,54.598150033144236,0.5793717110119917,0.5608509307576344,uniform,7
6,38.92188029326759,38.894530033507586,90.01713130052181,0.4323830334397911,0.4320791994987972,uniform,7
7,45.936253753951725,43.512539000822585,134.28977968493552,0.3420681295458615,0.32401973629646047,uniform,7
8,51.53755450969597,48.689884985753515,181.27224187515122,0.28431023954120765,0.2686008871633419,uniform,7
9,51.29565928631096,48.40782022207616,221.40641620418717,0.23168099717130453,0.21863783828844924,uniform,7
10,49.94912389877967,46.77196211530391,244.69193226422038,0.20413065292583568,0.1911463188937474,uniform,7
1,4.907423801669892,2.718281828459045,2.718281828459045,1.805340325749755,1.0,beta_u,7
2,13.674140613055544,6.685894438102909,6.6858944422792685,2.045222330550874,0.9999999993753477,beta_u,7
3,29.401452094865856,14.879729596002846,14.879731724872837,1.9759396633286495,0.9999998569282007,beta_u,7
4,50.303438102831514,29.964095689279652,29.964100047397025,1.6787902197383486,0.9999998545553724,beta_u,7
5,78.79162864114517,54.59279160742132,54.598150033144236,1.4431190176464603,0.9999018570094469,beta_u,7
6,115.97779364171001,89.77070691154334,90.01713130052181,1.2883969080787372,0.9972624723158997,beta_u,7
7,153.16733527930253,133.92215767111898,134.28977968493552,1.1405732859094464,0.9972624721354146,beta_u,7
8,187.4704054122999,179.061119631804,181.27224187515122,1.034192568443091,0.987802201702398,beta_u,7
9,197.8816617508638,191.40324386197875,221.40641620418717,0.8937485423564773,0.8644882435812581,beta_u,7
10,201.96258477914313,197.46338485826558,244.69193226422038,0.8253749231137799,0.8069877213811977,beta_u,7
1,2.582909581511217,2.4362563625062177,2.718281828459045,0.9501993334427105,0.8962486291891583,beta_bell,7
2,4.473035806961191,4.208737126246345,6.6858944422792685,0.6690257893805905,0.629495000643707,beta_bell,7
3,6.200116120921705,5.589283700339615,14.879731724872837,0.41668198295253145,0.3756306769292496,beta_bell,7
4,6.600856992244433,6.321481928306651,29.964100047397025,0.22029218237167938,0.21096852294270044,beta_bell,7
5,7.162546368536808,7.139622479541891,54.598150033144236,0.13118661280993454,0.13076674713717823,beta_bell,7
6,8.402158227159166,7.735271737142811,90.01713130052181,0.0933395466592753,0.08593110695028304,beta_bell,7
7,9.60813015749603,8.861156562552102,134.28977968493552,0.07154773937404753,0.06598533844751059,beta_bell,7
8,9.501051290911162,8.595946213750384,181.27224187515122,0.05241316151126371,0.04742009104554863,beta_bell,7
9,9.976022010093368,8.510193009561636,221.40641620418717,0.045057510893872214,0.03843697556494162,beta_bell,7
10,10.234586447280078,8.763517129241029,244.69193226422038,0.04182641557723565,0.03581449150427285,beta_bell,7
1,3.472552623513349,2.7177760943904024,2.718281828459045,1.2774807185765167,0.9998139508334464,uniform,8
2,7.992176824470506,6.606103130612883,6.6858944422792685,1.195378852219198,0.9880657236880959,uniform,8
3,15.580817439995288,13.410332061698973,14.879731724872837,1.0471168249593183,0.9012482422167849,uniform,8
4,24.03401169975891,21.37010650968695,29.964100047397025,0.8020935606856893,0.713190333628704,uniform,8
5,35.836199199853056,33.81819728754614,54.598150033144236,0.6563628836892533,0.619401889386665,uniform,8
6,50.7655312725089,49.765376298414736,90.01713130052181,0.5639541111683329,0.552843393023415,uniform,8
7,57.70604619958466,60.510768821806074,134.28977968493552,0.4297128667198049,0.4505984667170774,uniform,8
8,55.867293863374975,58.237268521990444,181.27224187515122,0.3081955256108809,0.3212696434907037,uniform,8
9,53.910937716264364,55.47980022000429,221.40641620418717,0.24349311388765804,0.2505790083736294,uniform,8
10,50.11179601947851,50.43459806979183,244.69193226422038,0.2047954567025421,0.20611467490204022,uniform,8
1,4.667653396273541,2.718281828459045,2.718281828459045,1.717133723003095,1.0,beta_u,8
2,13.196538889583083,6.685894437222734,6.6858944422792685,1.9737881002327475,0.9999999992437011,beta_u,8
3,27.80142025573476,14.87947772730521,14.879731724872837,1.8684087031799193,0.9999829299632329,beta_u,8
4,47.304574043334625,29.926659577800088,29.964100047397025,1.5787083199064396,0.9987504891007001,beta_u,8
5,75.55705926295454,54.42062911515855,54.598150033144236,1.3838758129549633,0.9967485909709776,beta_u,8
6,99.56127886830055,86.05587736262068,90.01713130052181,1.1060259022909278,0.9559944437167576,beta_u,8
7,126.02423095020701,123.97262457273047,134.28977968493552,0.9384499047200706,0.9231724474013533,beta_u,8
8,141.70069674767444,158.17505320219223,181.27224187515122,0.7817010220752323,0.8725828707471557,beta_u,8
9,152.93936434807551,163.5813739928803,221.40641620418717,0.6907630183898129,0.7388285163426384,beta_u,8
10,161.7173343943855,180.6642250585292,244.69193226422038,0.6609017833075174,0.7383333949214413,beta_u,8
1,2.790457606225093,2.53942057036755,2.718281828459045,1.026551984790688,0.9342006203260796,beta_bell,8
2,4.458076585409191,3.8218713403817417,6.6858944422792685,0.6667883592684124,0.5716320192274587,beta_bell,8
3,6.544859556775478,5.612999415660903,14.879731724872837,0.4398506423227473,0.37722450373740674,beta_bell,8
4,7.9541843688795275,7.01617609847798,29.964100047397025,0.26545714225682226,0.2341527390236929,beta_bell,8
5,8.976723284579773,8.525946888379133,54.598150033144236,0.16441442208445492,0.15615816439207902,beta_bell,8
6,9.285993232699628,9.013882658257542,90.01713130052181,0.10315806667620166,0.10013519124670539,beta_bell,8
7,9.506864565288096,9.234019754810678,134.28977968493552,0.0707936567294448,0.06876189518275411,beta_bell,8
8,9.555463722608481,9.351175210836704,181.27224187515122,0.052713331196012216,0.05158636046040187,beta_bell,8
9,9.923065936967317,9.111637287782123,221.40641620418717,0.04481833050319549,0.0411534473299957,beta_bell,8
10,9.879844338883533,8.987623521337152,244.69193226422038,0.04037666566062013,0.036730363106668516,beta_bell,8
1,3.2088799837960083,2.718064089981775,2.718281828459045,1.1804809752251024,0.9999198984906603,uniform,9
2,8.015306396038115,6.48747216847936,6.6858944422792685,1.1988383103017763,0.970322254484732,uniform,9
3,15.096746821826917,12.962728643340478,14.879731724872837,1.0145846108630654,0.8711668249819375,uniform,9
4,23.413300786426458,21.38116026128474,29.964100047397025,0.7813784078077247,0.7135592334648515,uniform,9
5,34.73585586096728,30.00257779782158,54.598150033144236,0.6362093924405974,0.5495163806760537,uniform,9
6,48.753291230185475,46.00169108485327,90.01713130052181,0.5416001435040495,0.511032627014927,uniform,9
7,60.265866100372314,63.14388386214609,134.28977968493552,0.44877477825762546,0.4702061766002696,uniform,9
8,65.21894130053947,67.48428352238045,181.27224187515122,0.35978449113824124,0.37228139744009636,uniform,9
9,68.61830624254807,71.87481833518804,221.40641620418717,0.30992013428945236,0.32462843474645775,uniform,9
10,70.46084741268108,74.57109555942692,244.69193226422038,0.28795737873611976,0.3047550234672406,uniform,9
1,4.474763990095471,2.718281828459045,2.718281828459045,1.6461736760504153,1.0,beta_u,9
2,13.98253202827043,6.685894266003096,6.6858944422792685,2.091348008704679,0.9999999736346163,beta_u,9
3,27.49801305315651,14.879423476343169,14.879731724872837,1.8480180665617147,0.9999792839995124,beta_u,9
4,48.931199473978594,29.962894137015606,29.964100047397025,1.6329941295276524,0.9999597548272929,beta_u,9
5,68.45284497489892,54.52008333122456,54.598150033144236,1.253757589466751,0.9985701584784048,beta_u,9
6,93.52311786929,89.8808834629252,90.01713130052181,1.0389479926555698,0.9984864232437962,beta_u,9
7,123.99827677497295,132.37342566027573,134.28977968493552,0.9233634686563041,0.9857297105620706,beta_u,9
8,151.36330119559986,169.8007363496391,181.27224187515122,0.8350054019845424,0.9367167007653991,beta_u,9
9,170.99047665294498,187.6588335301049,221.40641620418717,0.7722923282189473,0.8475763112349947,beta_u,9
10,179.40721485045387,189.90663780428525,244.69193226422038,0.7331962815052213,0.7761050233532935,beta_u,9
1,2.3582469660572944,2.5087100538381004,2.718281828459045,0.8675505760174068,0.9229028526671395,beta_bell,9
2,3.7557564950323217,3.968852899518565,6.6858944422792685,0.5617433130984278,0.5936158480787433,beta_bell,9
3,5.7892078897640635,6.272230452484616,14.879731724872837,0.38906668458859855,0.42152846358110124,beta_bell,9
4,6.668395751955809,7.114119862617383,29.964100047397025,0.22254617163231274,0.23742144270524773,beta_bell,9
5,7.177641323959098,7.683875294077138,54.598150033144236,0.13146308656249076,0.14073508515238303,beta_bell,9
6,7.578653858104504,8.049930884259227,90.01713130052181,0.08419123947421964,0.08942665432632559,beta_bell,9
7,8.288689918765092,9.10965427561988,134.28977968493552,0.061722418029217366,0.06783579731080451,beta_bell,9
8,8.651931061743717,9.189784093463961,181.27224187515122,0.04772893506609035,0.05069603596447657,beta_bell,9
9,9.293796597881489,9.337204016634155,221.40641620418717,0.041976184598509964,0.042172237718816265,beta_bell,9
10,9.20833168321595,8.596844181856437,244.69193226422038,0.03763234691887069,0.035133337263336874,beta_bell,9
1,3.193744391441253,2.7171544208127694,2.718281828459045,1.1749129019678364,0.9995852499051157,uniform,10
2,7.926078052632858,6.54338900130479,6.6858944422792685,1.1854925501831288,0.9786856579617346,uniform,10
3,14.366220646194055,14.329242875269205,14.879731724872837,0.9654892246598504,0.963004114604873,uniform,10
